-3.29772695567684e-05,2.13511358231477e-06,8.31429192645574e-05,9.11975726154449e-05,-1.97696154977742e-05
6.04974529488489e-07,-0.000105747326805755,-4.93204212848089e-07,5.4859938226929e-05,4.39357474109471e-05
-3.40955197907439e-05,-3.64653399655218e-05,-1.18005336299141e-05,7.43283255013691e-06,1.96015223189201e-05
-3.34684961794042e-05,6.70651537826305e-06,6.93490026969508e-05,2.18544139366918e-05,-1.38977357135915e-05
3.31456729803698e-06,-6.82538280028913e-05,-8.67719730446745e-05,-0.000105089235634863,0.00013381721245786
1.36021490417912e-05,2.88744177376607e-05,1.01859961401525e-05,4.09259647019832e-05,5.44685715853556e-05
-9.61430159466517e-07,1.58680390120577e-05,-6.05782394951191e-05,-0.000101836916239461,1.21186115220301e-05
-2.05596965425043e-05,4.22044106273796e-05,-1.65018738833173e-05,1.67880672470284e-05,6.70323224038056e-07
-1.46478298068194e-05,2.29408604339713e-05,3.387605942533e-05,1.96247288756484e-05,-1.07510141488037e-05
3.68248385333218e-05,-2.54190597640777e-05,-6.24951167625356e-05,-2.12328378711354e-05,6.42832289525539e-05
-5.87992303000218e-06,-1.98911072242283e-05,-5.6546140631894e-05,-0.000118606371767517,5.93350456357005e-05
-4.39196440675491e-05,-7.43324506979424e-05,0.000122791798340246,9.1698595197457e-05,-2.05652677147605e-05
-8.53992356916387e-06,4.52377165606628e-05,1.23587456549742e-05,-5.52003103347757e-05,-4.30741433345181e-05
3.30134806656315e-05,0.000127607246382079,1.11933661829085e-05,-5.99639136229545e-05,-0.000128107940895679
7.3300430317146e-06,-5.22437759573654e-05,5.59804499859639e-06,4.06592291283527e-06,0.000117044062982508
1.89034554337143e-05,-1.24871108428635e-06,4.36088021320245e-05,5.04357017201737e-05,-8.17112655003117e-05
1.67447649189332e-05,7.37422713516793e-05,-3.00097251279297e-05,4.30033261643916e-06,-4.5015952444426e-05
5.76791269625397e-06,4.02679563618825e-05,0.000111987067671809,4.63024570306332e-05,2.4426789758139e-05
-2.76939459596172e-06,2.14228389075974e-05,5.07320100178549e-05,6.18275916122236e-07,2.89711365144258e-05
1.13948718765623e-05,3.31262770235672e-05,9.89713819124171e-05,7.65886022460324e-05,-3.10472701558e-05
-2.84307566013184e-05,-7.38196180961479e-05,-6.85754313763337e-06,4.97068936433837e-05,8.42929447189986e-05
3.23339461006486e-05,0.00011242836693039,-1.06021292519736e-06,-3.84064873449506e-05,-1.61542582465144e-05
-6.01214789389813e-06,4.19034961109499e-05,-2.2105884408002e-05,-4.14908077211376e-05,-3.83617089082919e-05
-4.50277325585183e-06,-2.77007614629021e-05,1.15626737331646e-05,2.18417248993291e-05,-1.0531918142519e-05
2.31219108624728e-05,5.63033377538728e-05,8.2337439443391e-05,4.01889681352219e-05,-9.33225174551235e-05
2.45967515363413e-06,2.90496453966783e-05,-5.38366996058362e-05,-6.9397184627277e-05,-8.96768503411968e-05
-2.64939272557051e-05,-7.22522534840657e-05,4.01766161602724e-05,5.12643572745733e-05,7.85391921736098e-05
-5.1849725757279e-06,-0.000109970003745029,-8.92516725679493e-06,6.23812477221817e-05,3.70757609352017e-05
2.400813900206e-05,-2.31428659290011e-05,-7.61149868265807e-05,-1.1928704148994e-05,-3.08295809244045e-05
2.02374732711514e-05,2.45248887078448e-05,0.000101981183646289,0.000104402132288985,-2.22746513294916e-05
1.64280438164596e-05,-6.74198981821246e-05,8.10692124112722e-05,8.19359381389453e-05,2.19183309242143e-05
-2.56055979049292e-05,3.42254038334059e-05,-0.000136733997475346,-0.000107657676386076,2.95251771114526e-05
-3.12903251546825e-05,-1.28055504115877e-05,3.12439664117627e-05,2.59838977763575e-06,-2.60044069464817e-05
-5.26719175206565e-06,-4.98219130634131e-06,-2.88905511248653e-05,-4.65720133787167e-05,8.7563523915408e-05
3.1932330858413e-05,0.000161051062770028,-4.64224992816746e-05,-0.000120581283198567,-0.000149589841044045
-9.89490141892113e-06,-7.08792748897061e-05,-5.20810440054542e-06,-5.68793097296387e-06,0.000134972678847598
-2.3265047468983e-05,-3.28223819376189e-05,2.14659818106098e-05,4.26282397645284e-05,4.22810440054242e-05
-1.22907569660285e-05,6.70675526612641e-05,2.46358229286425e-05,6.19659864057845e-05,-8.53878546815939e-05
1.80649956477034e-06,-4.01140865620786e-05,-5.45229714727265e-05,-4.83571360055737e-05,9.36519639737234e-07
-3.64138598148166e-05,-2.13781182237645e-06,-1.2060642287544e-06,-1.98974527779278e-05,8.46588083879592e-06
2.06684664559292e-05,3.46138837108912e-05,8.32257035483338e-06,1.78286986380367e-05,-1.90028116389299e-05
9.00961331732698e-06,-8.55894234487555e-05,-4.02034650861112e-05,-2.9694492398918e-06,5.71980108735693e-05
7.12126537829231e-06,9.43106604515091e-05,0.000324853167233416,0.000271092569455756,-0.000177425487599165
-1.00461178906358e-06,-9.36835491432416e-05,-6.14090914725977e-05,-9.87296758172116e-06,2.45535521538848e-05
-3.25743325696535e-05,2.41935579806075e-05,3.35945527226495e-05,1.23238211712921e-05,-7.50407840142704e-06
-3.6612539321759e-05,-0.000110977642425531,-5.19613242405241e-05,1.39179400686023e-05,0.000133454314321724
-4.0315914999945e-05,-7.76582127587384e-06,0.000118132614101982,9.82057818221105e-05,-8.94347260305404e-05
-2.29860296324486e-06,2.17028332314811e-07,6.58648117278749e-05,5.91917028359258e-05,-7.54748491797294e-05
5.5792974502612e-05,9.06072080583421e-05,0.000134394518351033,0.0001119744121629,-9.286031778024e-05
4.24857232935025e-05,3.8532486060882e-05,7.19485724704163e-05,0.000105832258960147,-9.45534939184317e-05
3.31143263731983e-05,2.21700101221651e-06,-4.00160061520882e-05,-9.92862722408622e-06,3.98437231335719e-05
-6.2956141950371e-06,-0.000118573974331449,1.05155109805674e-05,7.25617329287675e-06,8.63222081219929e-05
3.37554076819435e-05,2.89451481039415e-05,1.83412990809019e-05,-5.24710294805413e-06,-2.25786834932492e-05
1.76607922263717e-06,-3.77643988298648e-05,-0.000120339254740124,-0.000101768517677253,-6.11933178077719e-06
1.09521742061999e-05,-7.16524783824897e-06,7.14248303951728e-05,5.37765082462639e-05,-1.14071300814921e-05
